id,username,full_text,created_at,tweet_url
1803,afafe_e,it's been 75 years since Britain passed Palestine to Israel. starting a new colonial project that's been wreaking havoc on the region for almost a century.  There. fixed your intro for you. https://t.co/DlrHJhKyxb,Tue Oct 24 15:02:44 +0000 2023,https://twitter.com/afafe_e/status/1716832602525720990
1810,SucksPuppet,@JewishJournal @YKleinHalevi @DavidSuissaJJ @bariweiss @benshapiro If a guy down the block kills my brother do I have the right to burn his house down killing his daughter and mother in law just to get to him? The reality is this. Israel has a right to defend itself but so does Palestine. Good luck with those tactics see ya in another 1000 years,Tue Oct 24 15:02:42 +0000 2023,https://twitter.com/SucksPuppet/status/1716832593616998883
1812,omerta6719,Goldanel et sa clique de journaleux soumis. en pls à la vue de cette vidéo.  #Gaza #Gaza_Genocide #Hamas #Bassem_Youssef #Palestine #israel,Tue Oct 24 15:02:41 +0000 2023,https://twitter.com/omerta6719/status/1716832591511519409
1815,SamehAh77473264,@BarzaniIsrael You and I just said mentioned This is NOT their land by means of history. religion or even modern international law. Palestine was always and will always be Palestine. the land of Muslims and Christians who live together in peace. And Zionists have no place there.,Tue Oct 24 15:02:41 +0000 2023,https://twitter.com/SamehAh77473264/status/1716832590706147469
1817,MOHMED_7SN,@ceruleanfury @EladGvirtz @_wijd @jacksonhinklle So you need to read history and what did the Jews do during their occupation of Palestine? What did they do to grandmothers. grandfathers. women and children?  No. you do not need to look at history. Just look at Gaza. All of Gaza is a prisoner of Israel.,Tue Oct 24 15:02:41 +0000 2023,https://twitter.com/MOHMED_7SN/status/1716832589770825947
1819,NCState85,@nioet5 @majvan_ @SativaTavern @squatsons @UglyIvar Palestine only ever existed as the property of empires. Israel is the true nation.,Tue Oct 24 15:02:40 +0000 2023,https://twitter.com/NCState85/status/1716832588063719596
1820,TonyDowling,@JohnHealey_MP @JohnHealey_MP No condemnation of the #WarCrimes of #Israel's clear #CollectivePunishment of #Palestinians? AND WHY AREN'T YOU &amp  @UKLabour CALLING FOR THE #CeasefireNOW in #Gaza #Palestine that 76% support!? 👇🏽👇🏽#r4today #wato https://t.co/XXSKhCiyL9,Tue Oct 24 15:02:40 +0000 2023,https://twitter.com/TonyDowling/status/1716832587640172740
1824,static_main_,@addictcoaching @BarackObama As for #5. ppl support Palestine because Israel is the bully in this situation. Theyre the more powerful state thats been taking land from Palestinians. kicking them out of their homes for decades. They have power to cut off food water &amp  power to the entire Palestinian population,Tue Oct 24 15:02:40 +0000 2023,https://twitter.com/static_main_/status/1716832585178075311
1827,crypt0dev,@EdwardXLreal Please edit your message on your signals group. there is no war in Israel. There's only a genocide in Palestine.,Tue Oct 24 15:02:39 +0000 2023,https://twitter.com/crypt0dev/status/1716832582833410188
1838,HossamRoshdy3_6,@piersmorgan Do not the areas that Hamas attacked on October 7. according to the provisions of international law. belong to Palestine. while Israel is the occupier of that land. so why do we condemn someone who is trying to recover his land?,Tue Oct 24 15:02:36 +0000 2023,https://twitter.com/HossamRoshdy3_6/status/1716832569906573566
1842,325427_Uddin,@haaretzcom What the hell has the UN Secretary General doing that 56 years before the attacks by the Freedom Fighters of Hamas?,Tue Oct 24 15:02:34 +0000 2023,https://twitter.com/325427_Uddin/status/1716832562881102219
1845,sachetts,if you can't do something significant for the people of palestine. just make yourself sure to be on the right side of history  that is the least you can do for them,Tue Oct 24 15:02:32 +0000 2023,https://twitter.com/sachetts/status/1716832554458956196
1846,mustikaraman50,There is a massacre in Palestine fake human europe killer israel usa #terroristisrael #tererüstabd #terroreurope,Tue Oct 24 15:02:32 +0000 2023,https://twitter.com/mustikaraman50/status/1716832553821425925
1848,river_rooster,@cloptinothe This is no Palestine....there has never been a Palestine...no amount of land will satisfy Hamas just total extermination of the Jewish people,Tue Oct 24 15:02:31 +0000 2023,https://twitter.com/river_rooster/status/1716832548175921410
1852,AdiAdil89,⭕LATEST:  Israel faced the largest rocket barrage in central Israel since 7 October.  #اعصار_تيج #كتائب_القسام #الهلال_مومباي #Gaza_Genocide #اعتذار_اسرائيل #Gazabombing #غزة_تستغيث https://t.co/73FAWMhmXN,Tue Oct 24 15:02:26 +0000 2023,https://twitter.com/AdiAdil89/status/1716832527057645962
1859,AtifSanaa,@Israel #l_stand_with_palestine @Israel His eye tell the whole story may Allah protect them https://t.co/ghb2dHtyUY,Tue Oct 24 15:02:25 +0000 2023,https://twitter.com/AtifSanaa/status/1716832521739276372
1861,Ek_Bhartiya_hu,@stats_feed Palestine have lot of of police officer then how Hamas terrorist active in palestine? Police involve in terrorist propganda?,Tue Oct 24 15:02:23 +0000 2023,https://twitter.com/Ek_Bhartiya_hu/status/1716832515682603389
1870,redangel9993,@jacksonhinklle Keep doing that because only we can help Palestinians from Israel's illegal occupation of Palestine.,Tue Oct 24 15:02:18 +0000 2023,https://twitter.com/redangel9993/status/1716832496351076563
1873,MrGammoudi2001,@alhurranews Child of gaza .Child of Palestine 🇵🇸  Isreal terrorists https://t.co/3hGpi6pc8t,Tue Oct 24 15:02:17 +0000 2023,https://twitter.com/MrGammoudi2001/status/1716832490323951816
1875,RegorSec,@itsneme @sentdefender Uh. it's not Palestinian who have thousands of rockets. Its Hamas which is not representative of the views or economics of all Palestine.,Tue Oct 24 15:02:17 +0000 2023,https://twitter.com/RegorSec/status/1716832488407085477
1884,LuigisLogic,@jacksonhinklle Hamas &amp  Palestine attacked Israel. So NO. In fact it’s going to be the other way around.,Tue Oct 24 15:02:12 +0000 2023,https://twitter.com/LuigisLogic/status/1716832470040195103
1887,Raminho,#Palestine FM speaking to #UNSC members regarding civilians in #Gaza: Where is the outrage for their killing? If these expressions are genuine. they cannot be accompanied by excuses for the killer. and reasons for him to continue the killing. @Palestine_UN https://t.co/9IcUlQpOei,Tue Oct 24 15:02:11 +0000 2023,https://twitter.com/Raminho/status/1716832465359360470
1895,document_gde,@nouraelhosieny @RealKingInamo @MarioNawfal OMG. there was no such country as Palestine that time. And first Israel people bought farms. With real money.,Tue Oct 24 15:02:09 +0000 2023,https://twitter.com/document_gde/status/1716832457197265285
1906,theabdulkadir59,Can we unite and eradicate Israel terrorism from the world ? If yes then don not support Israel in any ways . make sanctions on israel . don't use isreal products. Don't invest  a single coin in isrealis companies. Donate for Palestine and Gaza. Try to provide aid to Palestine,Tue Oct 24 15:02:00 +0000 2023,https://twitter.com/theabdulkadir59/status/1716832419708637227
1907,NaderDurgham,My latest for @MiddleEastEye:  Looking into the meaning behind Nasrallah’s surprising silence. two weeks into the latest Israel-Palestine war. with deadly border clashes in Lebanon.   https://t.co/sqpustAhNK,Tue Oct 24 15:02:00 +0000 2023,https://twitter.com/NaderDurgham/status/1716832419595296855
1909,MagerVagis,@MarioNawfal Supporting Palestine = supporting Hamas. Hezbollah. Iran terrorists etc. Who still don't get it is kinda slow or submissive leftist.,Tue Oct 24 15:02:00 +0000 2023,https://twitter.com/MagerVagis/status/1716832418169331945
1918,iShaltut,Leaflets dropped by israeli military in Gaza. asking for information about hostages in return for compensation.  #gaza #palestine #PalestinianGenocide https://t.co/rKRvvf1ALd,Tue Oct 24 15:01:58 +0000 2023,https://twitter.com/iShaltut/status/1716832409579344240
1919,portomh,#Israel #Gaza #Palestine,Tue Oct 24 15:01:58 +0000 2023,https://twitter.com/portomh/status/1716832409004789872
1920,bluefalcon96,To #Israel and #Palestine. we shall make orchards bloom in the desert.,Tue Oct 24 15:01:57 +0000 2023,https://twitter.com/bluefalcon96/status/1716832406114853222
1922,XrO4d,@hassanwhy_ @ShaykhSulaiman Nope Israel exist more than 2000 years. Palestine only since 1988. https://t.co/7YOavBHBLK,Tue Oct 24 15:01:54 +0000 2023,https://twitter.com/XrO4d/status/1716832394228232258
1924,Samdxb911,Palestine is number one cause the Israeli police is everywhere so they can’t have normal lives #Gaza_Genocide,Tue Oct 24 15:01:54 +0000 2023,https://twitter.com/Samdxb911/status/1716832391585837079
1931,samsharma260793,@JoeBiden Pray for both Palestine and Israel 🙏🏻,Tue Oct 24 15:01:51 +0000 2023,https://twitter.com/samsharma260793/status/1716832381385204165
1933,HasnainAkhtar99,@SecBlinken @UN Yes. #Israel’s right is to defend itself &amp  kick out #Palestinians from occupied #Palestine with the support of #USA #NATO #EU!! The world asks do #Gaza civilians have any HRs? Why didn't #Zionists resolve this prolonged issue in 75 Yrs? Why hurry in bombing #MiddleEast nations?⬇️ https://t.co/D1ZD1y1bOI,Tue Oct 24 15:01:51 +0000 2023,https://twitter.com/HasnainAkhtar99/status/1716832379665539142
1935,BreakingMilitar,Israel terrorists regime base on Border with Lebanon is burning.  #Hezbollah #Gaza #Palestine https://t.co/kf2l20cKCO,Tue Oct 24 15:01:50 +0000 2023,https://twitter.com/BreakingMilitar/status/1716832378658931138
1936,JUzuegbu,@ARISEtv 85-year old? What was Hamas doing with an 85-year-old hostage. Seems like Hamas isn't the pleasant terrorist group that pro Palestine marchers want us to believe they are.,Tue Oct 24 15:01:50 +0000 2023,https://twitter.com/JUzuegbu/status/1716832376914059503
1945,Chicot57230736,@Smileyyeg @greencrow12 @RobSchneider I don't favour ethnic cleansing of anyone. I am in favour of the one-state solution. A multi-ethnic state encompassing all of Israel/Palestine with equal rights for all regardless of religion/race.,Tue Oct 24 15:01:47 +0000 2023,https://twitter.com/Chicot57230736/status/1716832363706196083
1946,nadeem_saiyed,⚡Hollywood actor Jason Statham challenges police and installs the Palestinian flag on his car.  #Gaza_Genocide #Gazabombing #JasonStatham #Palestine #Israel #غزة_تستغيث #مستشفى_القدس #Gaza #GazaUnderAttack https://t.co/ArHw0NGc99,Tue Oct 24 15:01:46 +0000 2023,https://twitter.com/nadeem_saiyed/status/1716832361588142571
1947,HigHrvatski,@Timcast It's because of AIPAC and Saudi Oil money that the Palestine - Israel conflict. So you're directly affected by the conflict. unlike other ones across the World.,Tue Oct 24 15:01:46 +0000 2023,https://twitter.com/HigHrvatski/status/1716832361533628647
1948,johann60000,#Gaza_Genocide #Palestine #IsrealPalestineWar #Gazabombing #israel  Découvre la vidéo de Ismaël Boudjekada ! #TikTok https://t.co/NuXZgYNVEK,Tue Oct 24 15:01:46 +0000 2023,https://twitter.com/johann60000/status/1716832361441362332
1955,Papi_kid98,#BREAKING: Sirens sounding across central Israel #Israel_under_attack  #Hamas  #Gaza  #Palestine  #Israel,Tue Oct 24 15:01:45 +0000 2023,https://twitter.com/Papi_kid98/status/1716832354889760831
1957,RoshniManglore,@POTUS Very late reaction. Mr President.   So many lives have been lost and so much damage has been done to Palestine. both in Gaza and the West Bank. And you come out with this statement now !,Tue Oct 24 15:01:44 +0000 2023,https://twitter.com/RoshniManglore/status/1716832353543438780
1968,manishA20058305,Pictures from southern #Lebanon.  #IsraelHamasWar #Gaza_Genocide #PalestineGenocide  #IsraelGazaWar #GazaAttack #Palestine #Hamas #Isarel #Gaza #Israel_under_attack #IsarelPaleastineWar https://t.co/nkNuFtbHS8,Tue Oct 24 15:01:39 +0000 2023,https://twitter.com/manishA20058305/status/1716832331271684117
1971,fofo2013xxxx,#UNDay  The peace process has become a burden on the world and has led to more tyranny. injustice and aggression against the Palestinian people. What we are directing is a reference to the suffering of the people of Palestine. What is the policy? What is her swing and who will… https://t.co/IZJ8zXKNNc,Tue Oct 24 15:01:39 +0000 2023,https://twitter.com/fofo2013xxxx/status/1716832329304596726
1977,eye_of_gaza,🇵🇸 #Palestine || 24.10.23 *EXCLUSIVE* interrogating Al-Qassam prisoners by Zionist's #israeli #Gaza #Hamas #IsraelTerrorists #AlAqsaFlood #طوفان_الاقصى_ #Palästinenser #Zivilisten #kudüs #KASSAMTUGAYLARI #MescidiAks… https://t.co/wjfw6CUnUd,Tue Oct 24 15:01:36 +0000 2023,https://twitter.com/eye_of_gaza/status/1716832318869098813
1980,TonyWil37771834,@Whiskyfett2 @MartinDaubney If they had not made the deliberate and conscious decision to mutilate children this whole situation would not be happening. what you sow. so shall you reap. Israel are entitled to defend their children. if Hamas and Palestine had not attacked them this would not be happening.,Tue Oct 24 15:01:36 +0000 2023,https://twitter.com/TonyWil37771834/status/1716832317015195984
1983,Woohyun4evabias,Petition: Withdraw support for Israel and support Palestine in Israel-Palestine conflict https://t.co/EHVtUA61tq,Tue Oct 24 15:01:35 +0000 2023,https://twitter.com/Woohyun4evabias/status/1716832312367915126
1986,spanish_tony1,@japrolet @RishiSunak History didn't start at the beginning of the 20th century. but the seeds of the present day Israel-Palestine conflict were planted then by the British.,Tue Oct 24 15:01:33 +0000 2023,https://twitter.com/spanish_tony1/status/1716832305136931173
1988,NadaNas44039752,@jacklanger And the children in Gaza that you kill at night while they are sleeping in the arms of their families. and the massacres that happen in Palestine. this is their land. You are occupiers and they live normally. and they are the owners of the land and live in terror.,Tue Oct 24 15:01:32 +0000 2023,https://twitter.com/NadaNas44039752/status/1716832301638942971
1989,koloz,@MigunaMiguna Why are you so quick to defend terrorists. Kindly don't confuse Hamas and Palestine people.,Tue Oct 24 15:01:32 +0000 2023,https://twitter.com/koloz/status/1716832299948646603
1995,DisruptiveBytes,@Data_Statistica @stats_feed The contributions made by various countries to Palestine in 2022 offer a window into the global sentiment regarding the longstanding Israeli-Palestinian conflict and the humanitarian crises that the Palestinian people face. Let's analyze this further:  1. **Varied Motivations**:…,Tue Oct 24 15:01:30 +0000 2023,https://twitter.com/DisruptiveBytes/status/1716832291643863376
1996,CamaradaPrimate,@maorbensho @FaisalMalik1181 @noclador @visegrad24 Jews are not the same as Zionists. Some Jews are pro Palestinian and despise the Sionist state. And some Jews were in Palestine before the Sionist State even existed. they are therefore Palestinians. Palestinians are a nationality. not a religion. Go educate yourself. https://t.co/pD9rSjBFiP,Tue Oct 24 15:01:30 +0000 2023,https://twitter.com/CamaradaPrimate/status/1716832291274764624
1998,GeoFein,Palestine: A Cause or a State? https://t.co/1LjK8XqjRh,Tue Oct 24 15:01:29 +0000 2023,https://twitter.com/GeoFein/status/1716832290263953855
2005,WilsonMoira,Listening to The State of Palestine Riyad Maliki going on about killings in Palestine. not a word about there part of kling in Israel.. What a Hippocratic man. Instead appogies for your atrocities just once Hamas.. Such  hypocrisy,Tue Oct 24 15:01:28 +0000 2023,https://twitter.com/WilsonMoira/status/1716832284626800658
2011,Louisseeco,@HowardFeldman Is calling for a cessation of hostilities and a two state solution for Israel/Palestine. condemning the blockade of Gaza and the bombing of children/women/men of Gaza and the West Bank so wrong that the AGOA threat and sanctions must be weaponised to silence Minister Pandor?,Tue Oct 24 15:01:26 +0000 2023,https://twitter.com/Louisseeco/status/1716832277353886047
2015,SilentLeftie,I have had time to reflect and think deeply about the situation in #Palestine. I have come to the conclusion that #Israel must not have a right to defend itself if #Israel doesn't give #Palestians a right to self determination. #TimetoBoycottIsraeliproducts until sanity returns https://t.co/N8bXgBOAB9,Tue Oct 24 15:01:25 +0000 2023,https://twitter.com/SilentLeftie/status/1716832272048091534
2016,gjhong52,@du_no_harm @TraceBatton @jennannwill @blackintheempir chomsky is spouting pro palestine nonsense. the real situation is israel has been in a civil war for a long time.  a pretty mild one compared to Syria where there are 350 thousand dead compared to 15 thousand palestinians.,Tue Oct 24 15:01:25 +0000 2023,https://twitter.com/gjhong52/status/1716832271226097971
2026,NeoNewsUR,Obama warns some of Israel's actions in Gaza may backfire | Latest from Gaza https://t.co/V5mB1IY2F3 #NeoNews #Israel #Palestine #Gaza_Genocide #IsraelAttack #PalestineIsraelwar https://t.co/JgUgee6OIH,Tue Oct 24 15:01:20 +0000 2023,https://twitter.com/NeoNewsUR/status/1716832251118506036
2027,dreamstreett,it’s just not good enough to support israel and palestine like i already knew what the message was gonna say before i opened it but what do y’all expect i mean really,Tue Oct 24 15:01:20 +0000 2023,https://twitter.com/dreamstreett/status/1716832249449242627
2028,josephstear,@mikesguitarpick I agree with you. Palestine has been suffering attacks for decades! I also don't think there is such thing as let's end the war and pretend that nothing happened But it's not as if she had said that she supports only one side. They are canceling Lana as if she had declared…,Tue Oct 24 15:01:19 +0000 2023,https://twitter.com/josephstear/status/1716832247733764608
2030,GymBroRacha,@barry_rabbi @ayaghanameh And yet Israel cuts off water. electricity. food supply. medical aid. and the entirety of Palestine has no military forces. hamas is all they have to protect themselves against a fucking terrorist power state,Tue Oct 24 15:01:19 +0000 2023,https://twitter.com/GymBroRacha/status/1716832246739689832
2032,cupe3902,Read CUPE 3902’s statement on recent events in Israel and Palestine. https://t.co/UDy8VeQvtH,Tue Oct 24 15:01:18 +0000 2023,https://twitter.com/cupe3902/status/1716832243291971753
2045,CyberBuddy2020,@majedbamya Is it not foolishness for the people of Palestine to allow Hamas terrorists to impose themself as government in Gaza because they have weapons to attacked Israel?,Tue Oct 24 15:01:16 +0000 2023,https://twitter.com/CyberBuddy2020/status/1716832234425180299
2047,Sgt__Detritus,@pfella3 @bushontheradio And you've still failed to come up with any evidence of 'pro Palestine' demonstrations condemning Hamas for murdering Israeli civilians. including women. children. and Holocaust survivors.,Tue Oct 24 15:01:15 +0000 2023,https://twitter.com/Sgt__Detritus/status/1716832232021917990
2052,mikeymumbelz,@nadeema @andyovich @MaxAbrahms Palestine can't even afford to take care of the people who currently live in the territories. Why the hell would you think they'd want the diaspora back?  Beyond that point. Palestine isn't going to have control of their own airspace. The security of the entire region requires…,Tue Oct 24 15:01:15 +0000 2023,https://twitter.com/mikeymumbelz/status/1716832228888707424
2055,latstetter,Israel-Palestine war: Israel is caught lying time and again. And yet we never learn  Disinformation over the blast at Gaza’s al-Ahli hospital worked as planned. taking the focus off the victims and lifting pressure on Israel to stop its…,Tue Oct 24 15:01:14 +0000 2023,https://twitter.com/latstetter/status/1716832226854486246
2056,rthompsona,@TheBelieverJC Right. I remember when Palestine was paying ppl to cross over &amp  kill the Jews.  I remember the woman who hid a large knife to go &amp  kill Jews for payment!!!   Not as innocent as they say. not victims but enemies. However. the children are victims of it all. :(,Tue Oct 24 15:01:14 +0000 2023,https://twitter.com/rthompsona/status/1716832225327821129
2057,Fadi58674284,Bad Shot CNN  #Gaza_Genocide #Gazabombing #Palestine #Gaza,Tue Oct 24 15:01:13 +0000 2023,https://twitter.com/Fadi58674284/status/1716832223612244418
2067,gabrielwakim,@piersmorgan I condemn Hamas Attack and I condemn the Israeli gov. For letting it happen to gain cover for killing innocent people alike. The people of Israel and Palestine are both innocent. But both Hamas and Israel gov. Are criminals. They both benefit from war at the expense of the people,Tue Oct 24 15:01:11 +0000 2023,https://twitter.com/gabrielwakim/status/1716832214145741033
2071,doe_kofi836,Standing with Palestine.  Not Hamas.   That's what the whole world is doing. Israel is not winning the propaganda war of hearts.  We're not fools. We've seen the open air cages of Gaza.,Tue Oct 24 15:01:10 +0000 2023,https://twitter.com/doe_kofi836/status/1716832208433164762
2072,GantzVanHarris,@nulltresbien @_ZachFoster @JordanSchachtel People don't like zionism. noone dislikes jews. stop this nonsense. Also Palestine was even mentioned in the Balfour declaration in 1917 https://t.co/uLaPGc6ur2,Tue Oct 24 15:01:09 +0000 2023,https://twitter.com/GantzVanHarris/status/1716832203949367811
2075,thelocalhothead,@amyschumer @GooglePixel_US Should def use it to erase your bad israel-palestine takes.,Tue Oct 24 15:01:09 +0000 2023,https://twitter.com/thelocalhothead/status/1716832203001532650
2076,breakingnews430,🔵 PALESTINE: Palestinian Foreign Minister Riyad Al-Maliki criticizes the UN Security Council's inaction as inexcusable. highlighting the body's failure to unite on the Israel-Hamas conflict. He accuses Israel of massacres and insists it's the Council's duty to intervene. 🇮🇱… https://t.co/IuLxm8Ycrg,Tue Oct 24 15:01:08 +0000 2023,https://twitter.com/breakingnews430/status/1716832199327219980
2078,ChurchesforMEP,From one of CMEP's partners. @HaMokedRights: https://t.co/6pXF551acL  #Ceasefire #CeasefireNow #Humanitarianaid #CMEPEducates #CMEPElevates #CMEPAdvocates #WestBank  #MiddleEast #MiddleEastPeace  #IDF #Palestine #Israel #Peace #Justice #Prayer #Give #Act #CMEPInTheGAP #GAP https://t.co/0SrCObQ2nK,Tue Oct 24 15:01:07 +0000 2023,https://twitter.com/ChurchesforMEP/status/1716832198022852953
2080,thetzilla,@stats_feed People who don't know who are the police men in Palestine VS people who know. https://t.co/vENVldZTaB,Tue Oct 24 15:01:07 +0000 2023,https://twitter.com/thetzilla/status/1716832196877771187
2084,mustikaraman50,There is a massacre in Palestine fake human europe killer israel usa #terroristisrael #tererüstabd #terroreurope,Tue Oct 24 15:01:06 +0000 2023,https://twitter.com/mustikaraman50/status/1716832193174265948
2090,religionstrike3,@alokdubey1408 @cenkuygur If Palestine had superior planes weaponry and bombs than Israel. then they would be considered the victims in all this  NOT the terrorists,Tue Oct 24 15:01:05 +0000 2023,https://twitter.com/religionstrike3/status/1716832189424509158
2092,slydummy,@thepapastone @VimalRavishank1 @DrLoupis Poor you got brainwash for fake news😔both eyes and ur heart blind for the truth.  Israel is the bad guy here not Palestine,Tue Oct 24 15:01:05 +0000 2023,https://twitter.com/slydummy/status/1716832188204044535
2097,ehewatermelon,@TutusNTinyHats Don't get me wrong. we need to find a solution for peace for both Israel and Palestine. but the solution isn't to erase Israel.,Tue Oct 24 15:01:03 +0000 2023,https://twitter.com/ehewatermelon/status/1716832180981391387
2103,UlfathUwais,May Allah give the strength to these kids and people of Palestine to over come the barbaric genocide done by Isreal. May people of Palestine have a land they can live peacefully. Who ever is responsible for these barbaric act should be punished to the highest order.   #Palestine,Tue Oct 24 15:01:00 +0000 2023,https://twitter.com/UlfathUwais/status/1716832168880853150
2106,Saulgoodman_001,@POTUS If you really care for Palestine people provide them justice and protection against Zionists,Tue Oct 24 15:01:00 +0000 2023,https://twitter.com/Saulgoodman_001/status/1716832165051412596
2109,MRain55854,@JoeBiden One side kills Palestine people one give free medicine what is joking,Tue Oct 24 15:00:58 +0000 2023,https://twitter.com/MRain55854/status/1716832157874937941
2113,jvuk1hotmailcom,@Aqqssaa12 @jacksonhinklle They have been fighting in India since the first muslim traders arrived there more than a thousand years ago It's the same shit there and it will never end there or in Palestine until people finally start to acknowledge the root cause. https://t.co/JbEaD6KSUB,Tue Oct 24 15:00:57 +0000 2023,https://twitter.com/jvuk1hotmailcom/status/1716832154200760495
2121,mallywitdab4lly,@ItzJustAyman @AdrisM2013 @sam3i_rehman @zpxls_ @DusDawah I’d like to point out that our Prophet peace be upon him was directly at war with the Quraysh. Saudi is not directly at war with Israel. Palestine is. Palestine is. So the Hadith. if I understand correctly would apply if Palestine negotiated peace with Israel. which is impossible,Tue Oct 24 15:00:53 +0000 2023,https://twitter.com/mallywitdab4lly/status/1716832137687752941
2123,warintel4u,Palestine Foreign Minister: How many child and civilian casualties are enough for the Security Council to call for a ceasefire in Gaza?,Tue Oct 24 15:00:52 +0000 2023,https://twitter.com/warintel4u/status/1716832135179596154
2124,austin_DSA,We can't understand the conflict in Gaza without understanding the history and politics in Palestine and Israel. We're collaborating with Jewish Voice for Peace Austin for a presentation on the history and politics of the region--join us on 10/26 @ 7P: https://t.co/cSL2lvxW0q https://t.co/HpHTFpqGdq,Tue Oct 24 15:00:52 +0000 2023,https://twitter.com/austin_DSA/status/1716832134965641340
2126,Zabaniyah2021,@IsraelWarRoom That's Israeli settler... Not hamas... Fake news.... Propaganda....,Tue Oct 24 15:00:52 +0000 2023,https://twitter.com/Zabaniyah2021/status/1716832132742721597
2127,mariyam61837227,@SkyNews You are the barbaric one since the day you all started occupying Palestine land you have been nothing but killer of innocent children,Tue Oct 24 15:00:51 +0000 2023,https://twitter.com/mariyam61837227/status/1716832127390790095
2130,Youfilthyanima1,@aeliaeli @MichalSabra I’m sure some do because hamas works with the ideal they will get justice for palestine. Living in an area that is continously facing IDF push back even before oct 7. that is the only hope they have. I understand that israel is terrified of hamas and hamas is dangerous,Tue Oct 24 15:00:49 +0000 2023,https://twitter.com/Youfilthyanima1/status/1716832122034635100
2132,saeidafroozy,The world's banking giants warned today. Tuesday. at the conference of Saudi Arabia's investment forum. that the war between Israel and Hamas could cause a heavy blow to the global economy. #Palestine #Gaza #America #Germany #France #Ukraine #China #Japan #غزه #فلسطین,Tue Oct 24 15:00:48 +0000 2023,https://twitter.com/saeidafroozy/status/1716832115801850035
2136,SAABorNothing,@StateDept @EUCouncil @EUCouncilPress @IsraeliPM @IsraelMFA @Jerusalem_Post @AJCGlobal @BBCWorld @cnnbrk  @TorontoStar @nationalpost  Durin 75 yrs of occupation and terror over Palestine. both sides were nasty. But Israel is on the quest to eliminate them all/take their lands,Tue Oct 24 15:00:47 +0000 2023,https://twitter.com/SAABorNothing/status/1716832111385321748
2147,Truthntranspare,@CrazyFUpWorld1 @GBNEWS @Jacob_Rees_Mogg ... perpetrated by Hamas TERRORISTS.  The big difference: Israel is a democratic country for the Jewish People who live there. Israel held recent. fair (at least to Jewish People) elections. with very high Jewish Voter Turnout. Palestine is NOT democratic. Innocent Palestinians..,Tue Oct 24 15:00:44 +0000 2023,https://twitter.com/Truthntranspare/status/1716832100983373912
2149,enbyentropy,@ohmyhoven I don't see either administration of the already presents countries find a good solution. A one state Palestine rn. while certainly desirable. is suboptimal since it would be under Hamas control.,Tue Oct 24 15:00:44 +0000 2023,https://twitter.com/enbyentropy/status/1716832098701750594
2156,Mina696645851,6 employees of the #UnitedNations  Relief and Works Agency for #Palestine Refugees were killed in the #Gaza Strip by Israeli shelling last night. Around 120 Palestinian civilians were also murdered. https://t.co/Jztlj0U2g2,Tue Oct 24 15:00:42 +0000 2023,https://twitter.com/Mina696645851/status/1716832093219799311
2157,nashanieI,so why do the israeli jews get to cry ethnic cleansing at the palestinians while they’re actively committing genocide against palestine as a whole,Tue Oct 24 15:00:42 +0000 2023,https://twitter.com/nashanieI/status/1716832089948205404
2162,PaliStateOfMind,@piersmorgan Those who condemned the Israeli terror attacks before and after Oct7 and now express concern over the proportionality of Palestines freedom. are worthy of respect. Those who didn’t condemn what Israel did. and have only criticised Palestine’s freedom . are not.,Tue Oct 24 15:00:40 +0000 2023,https://twitter.com/PaliStateOfMind/status/1716832084415889634
2163,BurstBites,they were “not interested in expanding Israel-#Hamas conflict.”  Washington also asked Iran to show restraint. Developing situation amid diplomatic efforts to reduce tensions in Gaza/Israel conflict. #Iran #Palestine #Israel,Tue Oct 24 15:00:40 +0000 2023,https://twitter.com/BurstBites/status/1716832083186999389
2165,animefan295,@Georgiesoranges @kyk1opes @cmclymer They are not. Israel's entire political point for the past 40 years has been to colonize Palestine and get rid of Palestinians. a terrorist organization consisting of a 100 or so people attacking does not give Israel a right to flatten civilian cities. that's a war crime.,Tue Oct 24 15:00:40 +0000 2023,https://twitter.com/animefan295/status/1716832082276778019
2173,mustikaraman50,There is a massacre in Palestine fake human europe killer israel usa #terroristisrael #tererüstabd #terroreurope,Tue Oct 24 15:00:37 +0000 2023,https://twitter.com/mustikaraman50/status/1716832068716650853
2176,document_gde,@nouraelhosieny @RealKingInamo @MarioNawfal If it was land of 'Palestine' - could you tell me the name of leader of it. currency of it and currency value to USD of that year? Pretty please?  Hamas have no interest in land or justice. Their only will is to kill as many jews as possible. Other religions after that.,Tue Oct 24 15:00:35 +0000 2023,https://twitter.com/document_gde/status/1716832063654109291
2177,jmelmed23,Most of these “ people ” probably don’t even know where Palestine or the Middle East even is ! Just more scum of the earth,Tue Oct 24 15:00:35 +0000 2023,https://twitter.com/jmelmed23/status/1716832062513287304
2178,dilanesper,@Brien_Jackson that's not actually inconsistent with not engaging in cancel culture. I.e.. I don't think people should be fired for tweets about Israel-Palestine. but you can still teach students that cancel culture exists and discretion is a virtue.,Tue Oct 24 15:00:35 +0000 2023,https://twitter.com/dilanesper/status/1716832061481472215
2183,wohrer_marcel,@Mozooo22 @jorjorward @MattWalshBlog There was no State of Palestine ever. Since the Jewish state was invaded. the region was called Palestine and was in the hands of one kingdom after another. from the Romans to the British,Tue Oct 24 15:00:32 +0000 2023,https://twitter.com/wohrer_marcel/status/1716832050559467878
